"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-14","1271438","1271438","AR","  ","UNION          ","FAGG -C-                      ","7                        ","17-16S-16W-620FNL-787FWL                                    ","17  ","16 ","S","16 ","W","620  ","FNL   ","          ","787  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","UNION          ","17-16S-16W-620FNL-787FWL                                    ","17  ","16 ","S","16 ","W","620  ","FNL   ","          ","787  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","SMACKOVER           ","                    ","                    ","                    ","                    ","03-139-13   -  ","13423   ","   ","OIL ","OD                  ",False,"2013-05-13","2013-05-13","3 MI W OF SMACKOVER           ",2800,"                                                  ","APRV",1,-92.78451,33.337931,"JERRY LANGLEY OIL COMPANY, LLC         ","JERRY LANGLEY                     ","870-725-3042","P.O. BOX 113                            ","SMACKOVER                ","AR","71762-0113"
"2013-05-14","1271417","1271417","AR","  ","UNION          ","R J HICKS                     ","5                        ","20-16S-15W-3048FSL-1957FEL                                  ","20  ","16 ","S","15 ","W","3048 ","FSL   ","          ","1957 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","UNION          ","20-16S-15W-3048FSL-1957FEL                                  ","20  ","16 ","S","15 ","W","3048 ","FSL   ","          ","1957 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","SMACKOVER           ","                    ","                    ","                    ","                    ","03-139-13420-  ","46618   ","   ","OIL ","OD                  ",False,"2013-05-13","2013-05-13","1 MI W OF NORPHLET            ",2200,"                                                  ","APRV",1,-92.672155,33.317316,"DON MASON & SON, LLC                   ","STEPHEN A. MASON/THAD A. MASON    ","870-546-3455","P.O. BOX 45                             ","NORPHLET                 ","AR","71759-0305"
"2013-05-14","1271433","1271433","AR","  ","UNION          ","MCNEELEY                      ","1                        ","12-16S-17W-4046FSL-801FEL                                   ","12  ","16 ","S","17 ","W","4046 ","FSL   ","          ","801  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","UNION          ","12-16S-17W-4046FSL-801FEL                                   ","12  ","16 ","S","17 ","W","4046 ","FSL   ","          ","801  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","SMACKOVER           ","                    ","                    ","                    ","                    ","03-139-13421-  ","46619   ","   ","OIL ","OD                  ",False,"2013-05-13","2013-05-13","3 MI S OF LOUANN              ",2800,"                                                  ","APRV",1,-92.806952,33.351183,"R. MCNEELY OIL COMPANY                 ","RANDY MCNEELY                     ","870-510-7254","2903 MOUNT HOLLY HIGHWAY                ","SMACKOVER                ","AR","71762     "
"2013-05-14","992120 ","1270544","AR","  ","UNION          ","FEE -B-                       ","1                        ","20-18S-17W-2310FNL-1650FEL                                  ","20  ","18 ","S","17 ","W","2310 ","FNL   ","          ","1650 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","UNION          ","20-18S-17W-2310FNL-1650FEL                                  ","20  ","18 ","S","17 ","W","2310 ","FNL   ","          ","1650 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","SHULER              ","                    ","                    ","                    ","                    ","03-139-03703-  ","14216   ","   ","OIL ","RC                  ",False,"2013-05-09","2013-05-03","                              ",5683,"                                                  ","APRV",1,-92.879286,33.148996,"ARKLATX OPERATING COMPANY, INC.        ","KEN HILL                          ","318-995-0502","P.O. BOX 450                            ","OIL CITY                 ","LA","71061-0450"
"2013-05-14","1270456","1270456","CO","  ","GARFIELD       ","SHIDELER FEE                  ","6-1DD(O31E)              ","SW SE-31-7S-92W-309FSL-1963FEL                              ","31  ","7  ","S","92 ","W","309  ","FSL   ","          ","1963 ","FEL   ","          ","SW SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GARFIELD       ","6-8S-92W-1112FSL-159FEL                                     ","6   ","8  ","S","92 ","W","1112 ","FSL   ","          ","159  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","MAMM CREEK          ","                    ","                    ","                    ","                    ","05-045-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",9927,"                                                  ","APRV",1,-107.705906,39.396858,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1270457","1270457","CO","  ","GARFIELD       ","SHIDELER FEE                  ","6-8A(O31E)               ","SW SE-31-7S-92W-382FSL-1975FEL                              ","31  ","7  ","S","92 ","W","382  ","FSL   ","          ","1975 ","FEL   ","          ","SW SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GARFIELD       ","6-8S-92W-1367FNL-159FEL                                     ","6   ","8  ","S","92 ","W","1367 ","FNL   ","          ","159  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","MAMM CREEK          ","                    ","                    ","                    ","                    ","05-045-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",8925,"                                                  ","APRV",1,-107.705951,39.396836,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1270458","1270458","CO","  ","GARFIELD       ","SHIDELER FEE                  ","6-1D(O31E)               ","SW SE-31-7S-92W-398FSL-1950FEL                              ","31  ","7  ","S","92 ","W","398  ","FSL   ","          ","1950 ","FEL   ","          ","SW SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GARFIELD       ","6-8S-92W-834FNL-152FEL                                      ","6   ","8  ","S","92 ","W","834  ","FNL   ","          ","152  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","MAMM CREEK          ","                    ","                    ","                    ","                    ","05-045-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",8787,"                                                  ","APRV",1,-107.705722,39.396978,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1270459","1270459","CO","  ","GARFIELD       ","SHIDELER FEE                  ","6-1AA(O31E)              ","SW SE-31-7S-92W-406FSL-1938FEL                              ","31  ","7  ","S","92 ","W","406  ","FSL   ","          ","1938 ","FEL   ","          ","SW SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GARFIELD       ","6-8S-92W-330FNL-1441FEL                                     ","6   ","8  ","S","92 ","W","330  ","FNL   ","          ","1441 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","MAMM CREEK          ","                    ","                    ","                    ","                    ","05-045-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",8996,"                                                  ","APRV",1,-107.705817,39.396903,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1270460","1270460","CO","  ","GARFIELD       ","SHIDELER FEE                  ","31-10C(O31E)             ","SW SE-31-7S-92W-433FSL-1911FEL                              ","31  ","7  ","S","92 ","W","433  ","FSL   ","          ","1911 ","FEL   ","          ","SW SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GARFIELD       ","31-7S-92W-1881FSL-2059FEL                                   ","31  ","7  ","S","92 ","W","1881 ","FSL   ","          ","2059 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","MAMM CREEK          ","                    ","                    ","                    ","                    ","05-045-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-09","","                              ",8672,"                                                  ","APRV",1,-107.705722,39.396978,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1270186","1270186","CO","  ","GARFIELD       ","SHIDELER FEE                  ","6-1A(O31E)               ","SW SE-31-7S-92W-414FSL-1925FWL                              ","31  ","7  ","S","92 ","W","414  ","FSL   ","          ","1925 ","FWL   ","          ","SW SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GARFIELD       ","6-8S-92W-69FNL-179FEL                                       ","6   ","8  ","S","92 ","W","69   ","FNL   ","          ","179  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","MAMM CREEK          ","                    ","                    ","                    ","                    ","05-045-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-08","","                              ",9729,"                                                  ","APRV",1,-107.705817,39.396903,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1271709","1271709","CO","  ","GARFIELD       ","FEDERAL                       ","DOE 1-W-26               ","26-6S-95W-1695FNL-2278FWL                                   ","26  ","6  ","S","95 ","W","1695 ","FNL   ","          ","2278 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","GARFIELD       ","26-6S-95W-1695FNL-2278FWL                                   ","26  ","6  ","S","95 ","W","1695 ","FNL   ","          ","2278 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","PARACHUTE           ","                    ","                    ","                    ","                    ","05-045-06583-  ","        ","   ","WD  ","RC                  ",False,"2013-05-14","","                              ",3901,"                                                  ","APRV",1,0.0,0.0,"WPX ENERGY ROCKY MOUNTAIN, LLC         ","JEFF CUTLER/CHAD ODEGARD          ","303-572-3900","1001 17TH STREET, SUITE 1200            ","DENVER                   ","CO","80202-2034"
"2013-05-14","1271711","1271711","CO","  ","GARFIELD       ","FEDERAL                       ","DOE 2-W-27               ","27-6S-95W-2406FNL-633FEL                                    ","27  ","6  ","S","95 ","W","2406 ","FNL   ","          ","633  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GARFIELD       ","27-6S-95W-1177FNL-912FEL                                    ","27  ","6  ","S","95 ","W","1177 ","FNL   ","          ","912  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","PARACHUTE           ","                    ","                    ","                    ","                    ","05-045-06585-  ","        ","   ","WD  ","RC                  ",False,"2013-05-14","","                              ",3900,"                                                  ","APRV",1,0.0,0.0,"WPX ENERGY ROCKY MOUNTAIN, LLC         ","JEFF CUTLER/CHAD ODEGARD          ","303-572-3900","1001 17TH STREET, SUITE 1200            ","DENVER                   ","CO","80202-2034"
"2013-05-14","1271556","1271556","CO","  ","JACKSON        ","HEBRON                        ","2-07 H                   ","NW NE-7-7N-80W-420FNL-2361FEL                               ","7   ","7  ","N","80 ","W","420  ","FNL   ","          ","2361 ","FEL   ","          ","NW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","JACKSON        ","NW NE-7-7N-80W-420FNL-2361FEL                               ","7   ","7  ","N","80 ","W","420  ","FNL   ","          ","2361 ","FEL   ","          ","NW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","05-057-06499-  ","        ","   ","OIL ","OD                  ",False,"2013-05-14","","                              ",7600,"REFILING                                          ","APRV",1,-106.415469,40.598306,"EE3, LLC                               ","ANDREW ASHBY                      ","303-444-8881","4410 ARAPAHOE AVENUE, SUITE 100         ","BOULDER                  ","CO","80303     "
"2013-05-14","507503 ","1270581","CO","  ","LINCOLN        ","SMOKER 22-11                  ","1                        ","SE NW-11-13S-54W-2316FNL-1877FWL                            ","11  ","13 ","S","54 ","W","2316 ","FNL   ","          ","1877 ","FWL   ","          ","SE NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LINCOLN        ","SE NW-11-13S-54W-2316FNL-1877FWL                            ","11  ","13 ","S","54 ","W","2316 ","FNL   ","          ","1877 ","FWL   ","          ","SE NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","LONG SHADOW         ","                    ","                    ","                    ","                    ","05-073-06259-01","        ","   ","SWD ","ST                  ",False,"2013-05-09","","                              ",7520,"                                                  ","APRV",1,-103.416602,38.930744,"PINE RIDGE OIL & GAS, LLC              ","BRUCE BUNCH/KEVIN O'CONNELL       ","303-226-1300","600 17TH STREET, SUITE 800-S            ","DENVER                   ","CO","80202-5420"
"2013-05-14","1271203","1271203","CO","  ","LOGAN          ","STATE                         ","A-2                      ","SW NW-34-11N-54W-1337FNL-1302FWL                            ","34  ","11 ","N","54 ","W","1337 ","FNL   ","          ","1302 ","FWL   ","          ","SW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","LOGAN          ","SW NW-34-11N-54W-1337FNL-1302FWL                            ","34  ","11 ","N","54 ","W","1337 ","FNL   ","          ","1302 ","FWL   ","          ","SW NW       ","   ","  ","  ","     ","                                ","    ","                                ","    ","LITTLE HOOT         ","                    ","                    ","                    ","                    ","05-075-     -  ","        ","   ","OIL ","RE                  ",False,"2013-05-13","","                              ",5250,"                                                  ","APRV",1,-103.39631,40.88752,"SINGLETREE RESOURCES, INC.             ","TONY MARKVE                       ","307-316-0010","521 PROGRESS CIRCLE, SUITE 1            ","CHEYENNE                 ","WY","82007     "
"2013-05-14","1271204","1271204","CO","  ","MESA           ","RENNINGER                     ","30-7-2                   ","SW NE-30-8S-91W-1697FNL-2149FEL                             ","30  ","8  ","S","91 ","W","1697 ","FNL   ","          ","2149 ","FEL   ","          ","SW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","MESA           ","SW NE-30-8S-91W-1697FNL-2149FEL                             ","30  ","8  ","S","91 ","W","1697 ","FNL   ","          ","2149 ","FEL   ","          ","SW NE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIVIDE CREEK        ","                    ","                    ","                    ","                    ","05-077-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-13","","                              ",12398,"                                                  ","APRV",1,-107.593644,39.333944,"ENCANA OIL & GAS (USA), INC.           ","CALEB LEAKE/CORKY VICKERS/JOEL FOX","303-623-2300","370 17TH STREET, SUITE 1700             ","DENVER                   ","CO","80202-5632"
"2013-05-14","1271715","1271715","CO","  ","MOFFAT         ","BULLDOG                       ","22-41V-890               ","23-8N-90W-107FNL-320FWL                                     ","23  ","8  ","N","90 ","W","107  ","FNL   ","          ","320  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","MOFFAT         ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","05-081-     -  ","        ","   ","GAS ","OD                  ",False,"2013-05-14","","                              ",12730,"                                                  ","APRV",1,-107.467275,40.644322,"AXIA ENERGY, LLC                       ","ADAM SAYERS/JEFF PEONIO           ","720-746-5200","1430 LARIMER STREET, SUITE 400          ","DENVER                   ","CO","80202     "
"2013-05-14","1226045","1270916","CO","  ","MONTEZUMA      ","GOODMAN POINT                 ","12                       ","SE SE-6-36N-17W-789FSL-252FEL                               ","6   ","36 ","N","17 ","W","789  ","FSL   ","          ","252  ","FEL   ","          ","SE SE       ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","MONTEZUMA      ","6-36N-17W-2228FSL-1641FEL                                   ","6   ","36 ","N","17 ","W","2228 ","FSL   ","          ","1641 ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","MCELMO DOME         ","                    ","                    ","                    ","                    ","05-083-06634-05","        ","   ","CO2 ","ST                  ",False,"2013-05-10","","                              ",10024,"SIDETRACK 5                                       ","APRV",1,-108.755396,37.402319,"KINDER MORGAN CO2 COMPANY, LP          ","COY BRYANT/DOUG FREDERICK         ","970-882-2464","17801 HIGHWAY 491                       ","CORTEZ                   ","CO","81321-9423"
